uuid,invoiceId,date,school,sorority,product,amount,productQty,unitPrice
540b2ed2-e794-4de9-9f1a-7653210775f3,1422,2023-08-03,Arizona,Alpha Phi,Βella+Canvas 6400,100.0,5,20
d9c0281b-732b-4e39-8645-237b588b2e89,1422,2023-08-03,Arizona,Alpha Phi,Βella+Canvas 6400,100.0,5,20
127a13c3-ae1d-45db-be0b-e9998972cbbf,1422,2023-08-03,Arizona,Alpha Phi,BASE1,5800.0,290,20
8a53236c-4c04-405f-baae-1cf5364c6110,1422,2023-08-03,Arizona,Alpha Phi,BASE1,2600.0,130,20
5cfbef51-e099-419f-b91d-3346b6d4f8dd,1422,2023-08-03,Arizona,Alpha Phi,Banner,150.0,1,150
9b86702a-ddd0-4df4-a280-33e827ebb104,1422,2023-08-03,Arizona,Alpha Phi,Banner,150.0,1,150
22b88e24-32ee-411d-b51e-df35ca252ccf,1422,2023-08-03,Arizona,Alpha Phi,Banner,150.0,1,150
c877f37b-9f42-429e-aaeb-5f339d489519,1422,2023-08-03,Arizona,Alpha Phi,Banner,150.0,1,150
92324af2-9030-402a-8f35-89267f4ccc7b,1422,2023-08-03,Arizona,Alpha Phi,Banner,150.0,1,150
41826b7b-c839-415e-949d-243c57f4b1ad,1422,2023-08-03,Arizona,Alpha Phi,Banner,150.0,1,150
baa576f2-91c9-4c29-8800-0ed479e61fe4,1378,2023-07-27,West Chester,Alpha Phi,BASE1,1800.0,90,20
67bb4977-4e66-41df-9c04-44635c807d56,1378,2023-07-27,West Chester,Alpha Phi,4SHO,1624.0,58,28
883e461e-57a8-475f-a1be-c870d0541eac,1470,2023-08-11,Chico,Alpha Delta Pi,Unisex Tee,1296.0,72,18
d16f0548-2768-4964-9bc7-fe4e82654d9c,1470,2023-08-11,Chico,Alpha Delta Pi,Santa Monica Tank,1241.0,73,17
cbc10174-c418-41ee-81f7-907aae768308,1507,2023-08-16,Sac State,Gamma Phi Beta,Newport Tee,1200.0,60,20
136056c2-547d-4386-8211-98b08fba167e,1465,2023-08-10,CSUF,Gamma Phi Beta,Santa Monica Tank,500.0,20,25
889b87c0-88c3-409e-b850-81f60f868f87,1428,2023-08-04,Kent State,Delta Zeta,Baseball Jersey,2520.0,72,35
0d643953-4c96-4627-9981-c914be2e262d,1428,2023-08-04,Kent State,Delta Zeta,Baseball Jersey,980.0,35,28
1d0473d6-cd3f-4020-a577-95488b51e316,1428,2023-08-04,Kent State,Delta Zeta,Dad Hat,0,107,0
92851117-6c5c-4082-af26-629bc0f061fd,1276,2023-07-05,JMU,Delta Delta Delta,BABY2,144.0,8,18
e8479182-58ba-4874-a204-cd8f257e3be4,1276,2023-07-05,JMU,Delta Delta Delta,BABY1,2934.0,163,18
3f49fe9d-73b8-402f-a323-bdd9e1fe73b6,1276,2023-07-05,JMU,Delta Delta Delta,STITCH1,2771.0,163,17
b7a1e290-e50f-4e05-bda8-9578eb0bbc17,1276,2023-07-05,JMU,Delta Delta Delta,STITCH2,153.0,9,17
cfa09eb6-7e92-46fd-9f3c-528cc007e0d6,1084,2023-04-23,JMU,Delta Delta Delta,Unisex Crewneck,3300.75,81,40.75
25ca515e-a905-4b52-80f7-3be305ceb024,1084,2023-04-23,JMU,Delta Delta Delta,4SHO,2968.0,112,26.5
513be4cd-a28c-47da-af3f-faf178ab6951,1084,2023-04-23,JMU,Delta Delta Delta,RICH1,1820.0,91,20
ee6ab577-0a91-4db8-9bcb-87d90409b377,1425,2023-08-03,Minnesota,Alpha Phi,Baseball Hat,1650.0,100,16.5
daf25ff8-68d0-4caf-93c4-4402744caba3,1394,2023-07-28,Minnesota,Alpha Phi,Dad Hat,272.0,17,16
cd1a4b4a-cbcf-4da1-a1c2-ed6dced6941f,1394,2023-07-28,Minnesota,Alpha Phi,MAUI2,1458.0,81,18
06b5e935-db7b-41f8-8554-ef1ec62138c8,1394,2023-07-28,Minnesota,Alpha Phi,MAUI2,306.0,17,18
4bd1e149-c5d8-45dc-824e-63e05942ac03,1394,2023-07-28,Minnesota,Alpha Phi,MAUI1,540.0,30,18
93beea97-7add-4c3f-af23-34a47d8775d9,1394,2023-07-28,Minnesota,Alpha Phi,Banner,200.0,1,200
fc116520-4fbe-4652-9f1a-0ab300d0dad7,1410,2023-08-01,Creighton,Alpha Phi,BASE1,1746.0,97,18
f98d4997-a19c-44b3-9214-b907c059e323,1421,2023-08-03,UCF,Kappa Kappa Gamma,Quarter Zip,672.0,16,42
1fc783b1-f4bc-4158-b28f-2d70e86bae23,1438,2023-08-07,UC Riverside,Gamma Phi Beta,Unisex Crewneck,2156.0,49,44
e1344e7a-3afe-4b4b-a8d8-18a22c202abb,1353,2023-07-25,Iowa,Alpha Chi Omega,Laguna Tank,2080.0,104,20
f9647ea5-b903-4ceb-9527-a69135be9e1f,1353,2023-07-25,Iowa,Alpha Chi Omega,4SHO,1842.5,67,27.5
50a5b87f-da1e-4159-8109-88f42302ec15,1462,2023-08-10,Trinity,The Stella Society,Newport Tee,300.0,15,20
87976eca-0252-4d82-9899-4fec673d4182,1398,2023-08-01,Rhode Island,Alpha Chi Omega,BASE1,1240.0,62,20
61de5411-8579-4ca5-ac5d-e42d9fbf313b,1420,2023-08-03,William&Mary,Kappa Kappa Gamma,RICH1,1350.0,75,18
d927d6a7-d0b0-49d4-92a7-b82de5590e06,1420,2023-08-03,William&Mary,Kappa Kappa Gamma,Unisex Tee,1275.0,75,17
c67a4c9c-1a6a-4f11-a217-4faaedacb31f,1420,2023-08-03,William&Mary,Kappa Kappa Gamma,Unisex Tee,544.0,32,17
eb3d1cf2-1c27-4bd2-9b53-02e48dad7db5,1420,2023-08-03,William&Mary,Kappa Kappa Gamma,Tote Bag,480.0,32,15
b4e8cdc8-6411-4c37-9431-00a3e63cccb5,1409,2023-08-01,SDSU,Gamma Phi Beta,Unisex Hoodie,1120.0,28,40
26722bf8-9738-4964-b2f2-b90b7474b36a,1502,2023-08-16,UC Davis,Alpha Phi,Venice Tee,1300.0,65,20
a8e59f52-3d57-4cc7-80dd-edf615bf0223,1502,2023-08-16,UC Davis,Alpha Phi,Venice Tee,560.0,28,20
c8d99462-28f4-4d97-b456-4818b2b6d451,1502,2023-08-16,UC Davis,Alpha Phi,Malibu Tank,1037.0,61,17
21534b72-1d19-47cb-b205-5416af746522,1502,2023-08-16,UC Davis,Alpha Phi,Malibu Tank,1220.0,61,20
3e7b10ec-9b93-435f-8bc1-0cdeb9bec76e,1502,2023-08-16,UC Davis,Alpha Phi,San Clemente Shorts,1764.0,63,28
f5676b5d-2fec-4e95-b9e1-6055a9de2420,1502,2023-08-16,UC Davis,Alpha Phi,Comfort Colors 1717,560.0,28,20
da74e5b9-13cb-4c39-b2c8-79307a175bff,1502,2023-08-16,UC Davis,Alpha Phi,Tote Bag,420.0,28,15
09fb7a31-5abf-440c-aa66-26f9540ab84d,1502,2023-08-16,UC Davis,Alpha Phi,Credit Card Fee,205.83,1,205.83
5c7b0724-f1d1-431f-8040-cc67a64964c9,1491,2023-08-15,CMU,Sigma Sigma Sigma,Newport Tee,720.0,40,18
4e5470be-0058-4b00-8b69-bdb36a6524e1,1491,2023-08-15,CMU,Sigma Sigma Sigma,Credit Card Fee,21.6,1,21.6
afb1e60d-c40c-46f1-95a9-cb7b5d5b8c1a,1511,2023-08-18,SUNY Cortland,Sigma Delta Tau,Unisex Hoodie,1080.0,24,45
4cdc51e2-cc29-4fed-b8cc-036be9500dde,1511,2023-08-18,SUNY Cortland,Sigma Delta Tau,JOG2,480.0,12,40
e4082212-e7cb-4c38-9d0d-7ad109129c21,1511,2023-08-18,SUNY Cortland,Sigma Delta Tau,Credit Card Fee,46.8,1,46.8
36f28451-b87c-407c-b9c0-449a478bba07,1496,2023-08-15,Lipscomb,Pi Delta,Newport Tee,1342.0,61,22
249bc346-e6c5-4f8a-96b7-8783982f7652,1496,2023-08-15,Lipscomb,Pi Delta,Credit Card Fee,40.26,1,40.26
9f85dcdf-5253-4b92-85ad-3fdcdb5e7bcf,1381,2023-07-27,Appalachian,Alpha Phi,BABY1,1584.0,88,18
69e463ad-8615-4c02-9d59-19c40aa18174,1381,2023-07-27,Appalachian,Alpha Phi,BABY2,126.0,7,18
5f26831c-e642-424d-acda-4c778df1d9c3,1489,2023-08-14,CSUF,Zeta Tau Alpha,Venice Tee,1235.0,65,19
88641e5c-8d93-4e75-9403-5e49c0a5ede0,1489,2023-08-14,CSUF,Zeta Tau Alpha,Venice Tee,950.0,50,19
b233e500-58a0-4ba6-aa91-2f621d893ea5,1489,2023-08-14,CSUF,Zeta Tau Alpha,Credit Card Fee,65.55,1,65.55
7648cbdb-79e2-42d1-85b9-36b172b7bc00,1463,2023-08-10,Iona,Phi Sigma Sigma,Newport Tee,1188.0,66,18
a248ebd6-6341-4ea1-a416-d8af4c6f2448,1463,2023-08-10,Iona,Phi Sigma Sigma,Santa Monica Tank,1188.0,66,18
d54669c9-181a-4e2d-a0f6-1e4d3cd8fca2,1463,2023-08-10,Iona,Phi Sigma Sigma,Santa Monica Tank,192.0,12,16
9f148387-0ee8-49e5-99c6-c559e3b12781,1463,2023-08-10,Iona,Phi Sigma Sigma,Credit Card Fee,77.04,1,77.04
432488c9-9fa8-44b1-89ce-50f2a5e283db,1290,2023-07-10,Old Dominion,Zeta Tau Alpha,STITCH2,935.25,43,21.75
7b752bf8-7030-4b7b-ae7c-fcd149c13852,1290,2023-07-10,Old Dominion,Zeta Tau Alpha,Credit Card Fee,28.05,1,28.05
e1b60c9f-7e70-4343-b0f4-42de57de64df,1528,2023-08-23,DePaul,Alpha Xi Delta,Venice Tee,414.0,23,18
c68bd101-3e74-422b-9b8a-1e7766fa3955,1528,2023-08-23,DePaul,Alpha Xi Delta,Laguna Tank,402.5,23,17.5
57bbb1df-88ac-4c49-b0ad-c51b4f5a9488,1528,2023-08-23,DePaul,Alpha Xi Delta,Credit Card Fee,24.49,1,24.49
0b968f6e-dab4-4368-a763-105b11d8d63e,1334,2023-07-20,Sac State,Alpha Phi,RICH2,1037.0,61,17
05b40d4b-5b21-413d-8cc1-5d4d79a2a043,1334,2023-07-20,Sac State,Alpha Phi,BABY1,1037.0,61,17
db7e8bb1-9275-4794-9e99-e667d5e74cd9,1375,2023-07-27,CSULB,Kappa Sigma,Unisex Tee,1335.0,89,15
eb8c29e4-4835-421b-bec5-98b3f834e843,1375,2023-07-27,CSULB,Kappa Sigma,Unisex Hoodie,1500.0,50,30
e7808c9f-4693-4f08-9bb8-0c81f1273e69,1392,2023-07-28,SDSU,Kappa Alpha Theta,MAUI1,6125.0,350,17.5
401b70d8-9d79-405f-b0cb-5a0e0cdcf268,1392,2023-07-28,SDSU,Kappa Alpha Theta,Banner,0,4,0
7a29db4f-4d4f-4a3e-9bd6-a0bfe1eb5f61,1399,2023-08-01,SLO,Alpha Chi Omega,RICH2,1802.5,103,17.5
c3fa7b43-0c72-423f-a6c2-5b9612a7cf57,1349,2023-07-25,Arizona,Alpha Phi,BABY1,3285.0,219,15
42a85331-ffb7-436c-854d-e83a5d46c3b0,1349,2023-07-25,Arizona,Alpha Phi,Βella+Canvas 6400,165.0,11,15
585a233b-94b0-44b4-95ee-0fe09ab3fe89,1349,2023-07-25,Arizona,Alpha Phi,BABY1,3300.0,220,15
59de23d7-a8d2-4c0e-84b4-50989020bd7c,1349,2023-07-25,Arizona,Alpha Phi,Comfort Colors 1717,75.0,5,15
69e5cb25-4e33-4460-97ef-ad2c24dc1080,1349,2023-07-25,Arizona,Alpha Phi,MAUI1,4650.0,310,15
93c19852-22dc-4ecb-abf5-08580fa23ff3,1349,2023-07-25,Arizona,Alpha Phi,4SHO,7200.0,300,24
dad926fb-a7be-43a1-9803-c3355a6ae9df,1349,2023-07-25,Arizona,Alpha Phi,Comfort Colors 1717,75.0,5,15
076ec677-eebd-435c-97d8-7e63870a2233,1349,2023-07-25,Arizona,Alpha Phi,Comfort Colors 1717,825.0,55,15
c389c5e4-6567-4086-9c7f-ceb5cdae02a3,1349,2023-07-25,Arizona,Alpha Phi,Deposit,-10000.0,1,-10000
614d137b-a008-4e36-b9f6-fb647ca2911c,1373,2023-07-27,Arizona,Kappa Alpha Theta,Unisex Tee,360.0,18,20
a0b45743-2df7-481b-9b0e-dde64bedf86f,1385,2023-07-27,Radford,Alpha Sigma Alpha,STITCH1,620.0,31,20
a18e07d3-1ad5-4b8d-a81b-1a464d5425a9,1385,2023-07-27,Radford,Alpha Sigma Alpha,BABY1,620.0,31,20
dea39587-1548-4981-8d00-bad12fde9815,1308,2023-07-15,Reno,Delta Delta Delta,RICH2,800.0,50,16
eb032201-c5ec-46ba-a38a-124c80cbd883,1376,2023-07-27,UC Davis,Kappa Kappa Gamma,RICH1,1258.0,74,17
6aadb7a7-e3d2-4220-bb08-ef1559f881ef,1403,2023-08-01,Butler,Delta Gamma,BABY2,1920.0,120,16
702d7d08-d9a6-4b80-b259-766d98e8530e,1277,2023-07-05,JMU,Delta Delta Delta,RICH1,624.0,39,16
5b0c65b9-5c39-4148-8506-2716a15ba297,1277,2023-07-05,JMU,Delta Delta Delta,RICH2,1472.0,92,16
c887d0ea-99c8-4e55-8143-a72b7d13f7ad,1277,2023-07-05,JMU,Delta Delta Delta,Bella+Canvas 8803,1360.0,85,16
5e973555-5c6f-4283-bf55-d52636931f81,1336,2023-07-20,Florida,Delta Gamma,RICH1,2970.0,165,18
c2fe68a1-7ae5-476c-948a-59b870d440a6,1352,2023-07-25,Quinnipiac,Alpha Chi Omega,Trucker Hat,1088.0,64,17
70d2cf37-88b3-48b3-83c5-4f0f38e74bd5,1384,2023-07-27,NAU,Delta Phi Epsilon,BASE2,1360.0,80,17
03eb3b7a-5d42-4b43-987f-282813cfdfc9,1384,2023-07-27,NAU,Delta Phi Epsilon,BASE2,1020.0,60,17
673dff65-edd7-413c-9117-6c5597f83567,1384,2023-07-27,NAU,Delta Phi Epsilon,Unisex Tee,1720.0,86,20
959ff4cb-1434-415a-8ade-830892b3b2a8,1335,2023-07-20,Chico State,Alpha Gamma Delta,BASE2,1098.0,61,18
a5eae627-0a6e-43ab-a522-3619f6b7e169,1369,2023-07-27,UCR,Gamma Phi Beta,JOG4,1920.0,48,40
f073e7d7-3e71-41c8-8dd1-5e5484bf7ac2,1369,2023-07-27,UCR,Gamma Phi Beta,BASE1,960.0,48,20
79af3e4f-7dd7-4fec-8d42-c7f041b3324d,1354,2023-07-25,Purdue,Alpha Xi Delta,BABY1,1734.0,102,17
b3da67d6-d34b-4521-8949-01fb077f5e2e,1331,2023-07-20,JMU,Alpha Sigma Tau,BASE1,2916.0,162,18
49beebb7-14fe-45cb-8b82-7bf62d7986b9,1331,2023-07-20,JMU,Alpha Sigma Tau,BASE1,1530.0,85,18
421f007e-43f0-476a-bfa5-107fda1e8c56,1268,2023-06-30,JMU,Alpha Phi,RICH1,2862.0,159,18
b3d99d62-1e95-4138-b6bd-c20501e1783e,1268,2023-06-30,JMU,Alpha Phi,RICH2,810.0,45,18
320dcb79-24b5-43c8-9083-f27a9ff0a8a7,1268,2023-06-30,JMU,Alpha Phi,RICH2,1440.0,90,16
bca90d65-2235-4ed7-becb-06da132602ab,1268,2023-06-30,JMU,Alpha Phi,RICH1,2528.0,158,16
1241ad7d-2f6e-4467-baef-fd44e4f1ac7b,1268,2023-06-30,JMU,Alpha Phi,RICH1,752.0,47,16
2dd1a295-5b62-419d-82b7-7a83c63f9464,1268,2023-06-30,JMU,Alpha Phi,RICH1,2544.0,159,16
770339ba-c18a-482e-9d0b-e8cf9d7d6edb,1268,2023-06-30,JMU,Alpha Phi,RICH1,736.0,46,16
c6f58f5e-bd36-4738-8988-bc64a2070180,1268,2023-06-30,JMU,Alpha Phi,BABY1,1920.0,120,16
20aa48e1-08b7-45f3-8409-3f94463d5210,1268,2023-06-30,JMU,Alpha Phi,BABY2,224.0,14,16
09a0b358-4d0f-47bc-a31e-755fd2953763,1268,2023-06-30,JMU,Alpha Phi,BABY1,896.0,56,16
df000cc4-312b-4db3-876c-55099d3cfe2b,1268,2023-06-30,JMU,Alpha Phi,BABY2,240.0,15,16
97d8be28-ba66-41d8-aa96-be23734b2f1b,1332,2023-07-20,Purdue,Alpha Xi Delta,BASE1,1836.0,102,18
9edc793e-b97c-4397-9a8d-88660bc956f4,1332,2023-07-20,Purdue,Alpha Xi Delta,RICH1,1734.0,102,17
9cdfce1f-6c16-41ce-907f-303ece362dcd,1332,2023-07-20,Purdue,Alpha Xi Delta,4SHO,2652.0,102,26
9ec7fb54-a80f-49fc-b704-c7c80fa05f34,1361,2023-07-26,Michigan,Sigma Kappa,Baseball Hat,920.0,46,20
47c49d2e-1591-474c-8c79-1798abbf1e71,1197,2023-06-09,Kansas,Zeta Tau Alpha,BASE2,1609.5,87,18.5
79e4b236-6491-4474-baad-d64b9ad3093d,1338,2023-07-20,WSU,Alpha Gamma Delta,RICH2,1650.0,100,16.5
ec3e3fc2-97e8-44d5-8588-3ad06e6d272e,1338,2023-07-20,WSU,Alpha Gamma Delta,RICH2,1435.5,87,16.5
46aa161f-d70e-4873-b078-3665d1d895c0,1338,2023-07-20,WSU,Alpha Gamma Delta,Banner,150.0,1,150
2a12caf2-53a2-4cc8-80f1-4851d3477d77,1338,2023-07-20,WSU,Alpha Gamma Delta,Tote Bag,1440.0,120,12
5c6b0328-bc4f-4833-b50d-a883c721f116,1242,2023-06-28,Bucknell,Alpha Chi Omega,BABY1,990.0,55,18
b706b59e-6f74-4c32-aafe-79ade3cdfc76,1242,2023-06-28,Bucknell,Alpha Chi Omega,BABY1,1800.0,100,18
bfd81e06-1c2a-4baf-b240-c9fc60264d5f,1242,2023-06-28,Bucknell,Alpha Chi Omega,BASE2,1800.0,100,18
c6e57cf2-30da-4e55-a00a-637660be9e2a,1314,2023-07-15,South Carolina,Zeta Tau Alpha,STITCH1,5098.5,309,16.5
06b32a37-7af6-424e-83f2-bf26f88e7183,1467,2023-08-10,SDSU,Alpha Chi Omega,Venice Tee,3145.0,185,17
72d11d76-8528-4d9c-baf9-e8885aa9f16c,1467,2023-08-10,SDSU,Alpha Chi Omega,Venice Tee,1955.0,115,17
3313d648-7b11-440e-9931-fe4eb2d9adfe,1467,2023-08-10,SDSU,Alpha Chi Omega,Banner,150.0,1,150
e5604dd0-b12d-4d4d-8892-b59f9fea336a,1437,2023-08-07,UCSB,Alpha Chi Omega,MAUI1,2505.0,167,15
b278e983-0535-455d-a8dd-32323e89bc6b,1380,2023-07-27,ASU,Alpha Phi,Banner,150.0,1,150
4bbfb605-f7fb-42e7-9190-3d1afbeaac9f,1445,2023-08-07,ASU,Alpha Phi,LACE2,180.0,10,18
0c3e11d0-976c-46e4-9292-67d244749b0a,1445,2023-08-07,ASU,Alpha Phi,LACE2,450.0,25,18
a7e6d1fe-d000-4976-ae79-40e9233dbb8f,1448,2023-08-08,EWU,Alpha Phi,MAUI1,510.0,30,17
805433ac-9a39-45f5-afed-c6554b5e4f45,1448,2023-08-08,EWU,Alpha Phi,MAUI1,510.0,30,17
9b584193-7440-45b6-bde3-8d25bc0cc90f,1448,2023-08-08,EWU,Alpha Phi,BABY2,540.0,30,18
cdd3cec9-52ba-4a15-989e-3261d1fb3d9f,1448,2023-08-08,EWU,Alpha Phi,Banner,150.0,1,150
949c4e82-fb13-443e-887c-650a2c3cac25,1252,2023-06-28,Boulder,Alpha Chi Omega,RICH1,3525.0,235,15
1351b2a4-25e9-4067-83fb-1b85f885b76b,1434,2023-08-05,DePauw,Alpha Phi,RICH1,450.0,25,18
b5d60c5e-e930-44b3-be77-09461e76d670,1442,2023-08-07,SJSU,Delta Gamma,MAUI1,1292.0,68,19
f45aaefa-d277-4309-afd6-61b5d3b42951,1461,2023-08-10,Sac State,Delta Gamma,Newport Tee,900.0,45,20
9de97ec3-7e02-4c94-bee7-e9be095a93ba,1367,2023-07-27,South Carolina,Zeta Tau Alpha,BASE2,400.0,25,16
7658fbd8-7797-401a-b5f0-5bf69dd2f036,1239,2023-06-23,New Hampshire,Alpha Phi,RICH1,2520.0,126,20
80ed0480-519e-4690-942d-76f9ecb117db,1243,2023-06-28,Quinnipiac,Alpha Chi Omega,RICH2,1300.0,65,20
15f07785-22a7-4fa8-ba98-56ea2fcf0ad9,1411,2023-08-01,Illinois,Delta Gamma,Banner,300.0,3,100
dfcdc64c-4315-4a82-9c15-c84258a79e87,1411,2023-08-01,Illinois,Delta Gamma,STITCH2,2805.0,165,17
18570104-79ce-45c7-91c8-7d7bdb416541,1318,2023-07-15,JMU,Alpha Phi,Unisex Hoodie,320.0,8,40
4041c0ce-4bed-40a6-b3d4-89dd6d85e239,1318,2023-07-15,JMU,Alpha Phi,JOG2,160.0,4,40
9ccf4902-8685-49c1-b8be-2ee8514e677c,1395,2023-07-28,Arizona,Kappa Alpha Theta,Makeup Bag,1950.0,150,13
5245af4d-b813-4b15-84d9-9f5f3b696792,1429,2023-08-04,JMU,Delta Delta Delta,Tote Bag,1020.0,85,12
c1e02268-9f7c-4739-99b5-e992ff6585f9,1405,2023-08-01,Berkeley,Sigma Kappa,Baseball Jersey,3600.0,90,40
d3513ec3-ddfd-439f-904c-55195954b3f9,1405,2023-08-01,Berkeley,Sigma Kappa,Baseball Jersey,2400.0,60,40
95b8b888-3b40-47fb-894a-7eb433446c64,1246,2023-06-28,JMU,Phi Sigma Sigma,STITCH1,2880.0,180,16
1d9b7f20-1248-47cb-b098-3615ea8b4b9d,1246,2023-06-28,JMU,Phi Sigma Sigma,BASE1,3060.0,180,17
0327f99e-07e8-4287-97c6-46031bec0fa6,1246,2023-06-28,JMU,Phi Sigma Sigma,RICH1,2800.0,175,16
241b635a-afc0-481c-a871-74b9696f9981,1246,2023-06-28,JMU,Phi Sigma Sigma,RICH2,1280.0,80,16
f387eb49-5dd1-4457-95c1-1c6288abcd5e,1333,2023-07-20,NAU,Alpha Phi,Comfort Colors 1717,1640.0,82,20
7838ae0b-c21e-488b-b516-bfc304d7c687,1333,2023-07-20,NAU,Alpha Phi,Comfort Colors 1717,1476.0,82,18
103465a5-7dc3-41d1-977d-4f75c3668ebd,1333,2023-07-20,NAU,Alpha Phi,BASE1,1394.0,82,17
f117f80f-5ca5-4e6e-b695-3962dd3a9475,1333,2023-07-20,NAU,Alpha Phi,RICH1,1804.0,82,22
3c8285fb-0d20-424c-8d71-3d933fc725b5,1333,2023-07-20,NAU,Alpha Phi,4SHO,2296.0,82,28
c944473a-2599-4222-a144-4df19e21af19,1333,2023-07-20,NAU,Alpha Phi,MAUI1,1394.0,82,17
5ffd701d-61dd-4a8a-b781-73002219d1d9,1414,2023-08-01,Purdue,Alpha Phi,Banner,0,1,0
7d7670ef-d40b-46dc-aeac-cc0c29fadfbe,1414,2023-08-01,Purdue,Alpha Phi,Unisex Hoodie,1700.0,50,34
ad32e7e9-a68f-4f44-93f7-0e7d6640ca06,1414,2023-08-01,Purdue,Alpha Phi,BABY1,2560.0,160,16
5c47ac33-9770-463a-8471-41e17ad16a40,1414,2023-08-01,Purdue,Alpha Phi,Tote Bag,600.0,50,12
91aae563-3a18-4dde-9471-dd5bdfd93a6c,1402,2023-08-01,Nebraska,Alpha Chi Omega,Unisex Tee,240.0,12,20
33322222-266d-4828-b28d-461b2e2bf209,1371,2023-07-27,Arizona,Alpha Phi,Towel,1296.0,72,18
3437adbd-0750-4665-b42d-abf96d04d107,1417,2023-08-03,Arizona,Alpha Phi,Headband,560.0,70,8
aa8dbf68-ce13-4968-b8f1-1dc4f28b6946,1459,2023-08-08,UCSD,Alpha Omicron Pi,Newport Tee,1700.0,85,20
bdeffd9e-d103-4952-8c73-3347c7327486,1368,2023-07-27,MIami,Alpha Delta Pi,Basketball Shorts,3160.0,79,40
78aaf796-a01c-43a3-8379-52de99aa26ec,1368,2023-07-27,MIami,Alpha Delta Pi,BASE1,840.0,42,20
fd8b3d3c-ac41-4d0b-a7b1-0df2ae3c45d2,1368,2023-07-27,MIami,Alpha Delta Pi,Baseball Jersey,1248.0,39,32
6c409420-2b73-4b47-99b3-8cd0704e5ec6,1281,2023-07-07,Purdue,Chi Omega,MAUI1,1683.0,99,17
83d66cee-8bea-40af-9868-950cda0f0cee,1281,2023-07-07,Purdue,Chi Omega,JOG4,1350.0,30,45
5ed297d8-7fb4-4bd1-8d75-ddbb522a3bba,1281,2023-07-07,Purdue,Chi Omega,4SHO,1540.0,55,28
3cb4c95a-2769-4f46-a4ee-1bb386c86555,1281,2023-07-07,Purdue,Chi Omega,BELLA2,1980.0,99,20
509caa43-3511-4d1f-96dc-4a01c16c855d,1281,2023-07-07,Purdue,Chi Omega,Manhattan Tee,1287.0,99,13
485fb5c2-4c23-47a2-a31b-b19835e494ed,1281,2023-07-07,Purdue,Chi Omega,BASE1,1782.0,99,18
96e998f5-6194-4588-ba7a-9b5583caba01,1281,2023-07-07,Purdue,Chi Omega,Unisex Tee,1386.0,99,14
b71ded14-f0f2-4e99-99a6-927f9b9a152e,1370,2023-07-27,Dartmouth,Alpha Phi,Unisex Hoodie,1152.0,32,36
edcaae91-930a-4b3e-bb90-472e1505dfd4,1370,2023-07-27,Dartmouth,Alpha Phi,Trucker Hat,304.0,19,16
93e6b341-c314-47a1-8f4e-3003d6c033ca,1370,2023-07-27,Dartmouth,Alpha Phi,Ruched Tank,1400.0,70,20
512fffe7-3dc5-40e7-bb1d-4ec7ebf4f2e6,1426,2023-08-04,CSULB,Delta Gamma,MAUI1,1152.0,64,18
bb44fe05-249b-4424-a112-4d60b1939d74,1413,2023-08-01,CSULB,Delta Gamma,BASE2,1872.0,104,18
a91a0355-dd38-4251-b666-334ba72d325a,1436,2023-08-05,Arizona,Alpha Chi Omega,BABY2,5110.0,292,17.5
245d4a64-acba-458f-8fd4-461800c776f2,1436,2023-08-05,Arizona,Alpha Chi Omega,Trucker Hat,4275.0,285,15
375e0101-7f36-49e9-8153-79f071b3f689,1513,2023-08-18,Plymouth,Delta Zeta,Unisex Tee,510.0,34,15
45e03883-aeac-473e-925b-4e96f7f611d2,1513,2023-08-18,Plymouth,Delta Zeta,Credit Card Fee,15.3,1,15.3
12b448e1-3b74-48a3-85e8-ab722c90c587,1458,2023-08-08,UW,Kappa Kappa Gamma,Newport Tee,1462.0,86,17
cb6e2864-5445-44d6-b043-c1a0ad654321,1458,2023-08-08,UW,Kappa Kappa Gamma,Credit Card Fee,43.86,1,43.86
02a9f4cb-73f6-4f8d-a883-3872423bf690,1495,2023-08-15,Baylor,Kappa Kappa Gamma,Comfort Colors 1717,1633.5,99,16.5
5f20cc9e-719b-4893-ad74-cc5c9f9d03af,1495,2023-08-15,Baylor,Kappa Kappa Gamma,Credit Card Fee,49.0,1,49
0c43656f-dceb-46d0-893a-f79d0843d45e,1505,2023-08-16,CSUN,Alpha Phi,Laguna Tank,1800.0,90,20
bf2f620d-2af6-4c3c-b8d0-c4d9162ba47d,1505,2023-08-16,CSUN,Alpha Phi,Credit Card Fee,54.0,1,54
a13c9ea9-590f-44c6-9f50-d1c0fa683e01,1424,2023-08-03,NYU,Pi Beta Phi,Comfort Colors 1717,918.0,68,13.5
1769dea1-38b4-44a1-8d0f-ca19d34a9871,1424,2023-08-03,NYU,Pi Beta Phi,Comfort Colors 1717,567.0,42,13.5
91d3bb39-6d0c-4923-8743-557b98598503,1424,2023-08-03,NYU,Pi Beta Phi,Credit Card Fee,44.55,1,44.55
707e3f27-87e2-48e3-8f3b-d1334266adbe,1450,2023-08-08,Cal Poly Slo,Alpha Phi,ASU3,540.0,27,20
3c059de7-0b81-4283-97dc-c68c7cc1fcdc,1450,2023-08-08,Cal Poly Slo,Alpha Phi,Newport Tee,0,1,0
fdf30dab-3315-46ab-b0e6-02d2e329921a,1450,2023-08-08,Cal Poly Slo,Alpha Phi,Pajama,1425.0,57,25
